id,title
2017-02/acop-amp021417,A maintenance program key to keeping off lost weight
2017-02/acs-sfc022317,Study finds colorectal cancer rates have risen dramatically in Gen X and millennials
2017-02/aha-kwh021617,"Kids with heart defects face learning challenges, inadequate school support"
2017-02/aha-poc013017,Parents of children with serious heart defects may be at risk of PTSD
2017-02/aha-sfh021017,Shock from heart device often triggers further health care needs
2017-02/aoa-oth022117,Osteopathic technique helps locate ectopic pregnancies when imaging fails
2017-02/apa-dpm021417,"Doctors prescribe more antibiotics when expectations are high, study says"
2017-02/asfr-rtc021317,Radiation therapy continues to be gold standard to palliate painful bone metastases
2017-02/ason-hkf021717,HIV+ kidney failure patients face hurdles in receiving necessary transplants
2017-02/ason-lsc021017,Limiting salt consumption lowers blood pressure in patients with kidney disease
2017-02/au-amt022117,Anti-epilepsy medicine taken by pregnant women does not harm the child's overall health
2017-02/au-let021417,Limited evidence that styrene causes cancer
2017-02/b-coi022717,Concerns over inconsistent palliative care provision across England
2017-02/b-tv020317,"Teen vaping 'one way bridge' to future smoking among non-smokers, say researchers"
2017-02/bawh-pdl013117,Preterm delivery linked to greater risk of cardiovascular disease later in life
2017-02/bc-mcg020217,Male contraceptive gel in monkeys shows potential as an alternative to vasectomy
2017-02/chc-chc022317,Children's Hospital Colorado research finds ski helmets lessens severity of injuries
2017-02/chla-rmb022117,Resveratrol may be an effective intervention for lung aging
2017-02/cmc-ntr013117,"New treatment regimen extends life for some men with recurrent prostate cancer, study finds"
2017-02/cru-est020317,E-cigarettes safer than smoking says long-term study
2017-02/cru-lwg021417,Lifetime weight gain linked to esophageal and stomach cancers
2017-02/cru-obs022117,One-off bowel scope cuts cancer risk for at least 17 years
2017-02/dci-gpc020817,Genetic profiling can guide stem cell transplantation for patients with myelodysplastic syndrome
2017-02/dmp-wat021317,What are the financial barriers to adherence to treatment in neurology?
2017-02/du-pff021617,"People far from urban lights, bright screens still skimp on sleep"
2017-02/dumc-mep021017,"More extremely preterm babies survive, live without neurological impairment"
2017-02/dzfd-pba021617,"Pizza, burgers and the like: A single high-fat meal can damage the metabolism"
2017-02/e-eso020117,"Early signs of anxiety, depression may be evident in the brains of newborns"
2017-02/e-nse020817,New study explores disparities between researchers who publish in high-and low-impact journals
2017-02/ef-ara022017,A research advocates making cost-effectiveness analyses to improve healthcare management
2017-02/ehs-sss021317,"Septic shock surveillance should be based on clinical data, not billing codes"
2017-02/esfm-drf022017,Death rates from cancer will fall faster in men than in women in Europe in 2017
2017-02/g-sfl022117,Study finds link between high EPA and DHA omega-3 blood levels and decreased risk of death
2017-02/gcc-tma022317,"To maximize a child's development, genetics provide important insight"
2017-02/gwu-cbp022717,Care by physicians & non-physician clinicians does not differ in community health centers
2017-02/htcs-wfm020317,Women's fertility may decrease with physically demanding or shift work
2017-02/iaft-lio020117,Lower incidence of esophagitis in elderly NSCLC patients undergoing definitive radiation
2017-02/icl-ews022817,Early warning signs might have been missed in 1 in 6 heart attack deaths in England
2017-02/icl-opt021517,Online-only pharmacies that don't require prescriptions could fuel antibiotic resistance
2017-02/icl-t2d022117,Type 2 diabetes prevented in 80 per cent of at-risk patients thanks to repurposed drug
2017-02/iddo-mst020117,Malaria superbugs threaten global malaria control
2017-02/ip-iid021517,Is it depression or dementia? Brain SPECT imaging helps distinguish them
2017-02/luhs-il022217,"Intensive lowering of systolic blood pressure would prevent 107,500 deaths per year"
2017-02/mali-cpe020817,Can parental education improve effectiveness of school-based BMI screening?
2017-02/mali-huo021317,Home use of hybrid closed-loop insulin delivery system shown safe and effective
2017-02/mali-shc020617,Surprising health changes among postmenopausal women who marry or divorce
2017-02/mgh-cts022717,Clinical trial supports use of novel preventive therapy for dangerous swelling disorder
2017-02/mgh-wia021317,Women in academic cardiology are significantly less likely to be full professors
2017-02/mmu-1i4021417,"1 in 4 ER visits for eye problems aren't actually emergencies, study finds"
2017-02/mmu-sto022317,Study: Two-thirds of clinicians lack knowledge of diabetes-related foot complication
2017-02/mmu-tht020317,"The heavier the person, the lower the chance of getting hospice care or dying at home"
2017-02/msu-wmi020717,Why male immune cells are from Mars and female cells are from Venus
2017-02/mu-ttb021617,Targeting the biological clock could slow the progression of cancer
2017-02/muhc-apw022217,A prescription with legs!
2017-02/mumc-pmd022317,Preventive measure during procedures using contrast material unnecessary
2017-02/nioa-imv021517,Investigational malaria vaccine shows considerable protection in adults in malaria season
2017-02/nksn-srm021017,Survival rate may be improving for extremely preterm infants
2017-02/nlmc-nam022317,New assay may lead to a cure for debilitating inflammatory joint disease
2017-02/nu-ssa021517,Scheme's success at stopping mums-to-be smoking
2017-02/nyu-twp021717,Teens with PTSD and conduct disorder have difficulty recognizing facial expressions
2017-02/oupu-nso022417,New study on smoking bans finds decrease in smoke exposure in public and private places
2017-02/oupu-rf012417,Research finds flaws in studies of mass deworming efforts for children in poor countries
2017-02/p-lic013117,Less inclusive criteria for lung cancer screening would be cost-effective
2017-02/p-mha021417,Modern housing associated with reduced malaria risk in sub-Saharan Africa
2017-02/ri-loe022217,Lollipop or edible?
2017-02/ru-iug022817,Inhaler users get about half as much medicine as they should from each puff
2017-02/s-dch020917,Dial-an-interpreter can help docs get patients' consent
2017-02/tdif-dpt022217,Does payer type -- commercial insurance or Medicare -- affect the use of low-value care?
2017-02/tnam-bsc013017,Better sleep can lead to better sex
2017-02/tu-plb020717,Possible link between early menstruation and stroke risk
2017-02/tuhs-cc022717,Could community-based 'Change Clubs' improve heart health in black women?
2017-02/ucl-lsl021017,Long-term stress linked to higher levels of obesity
2017-02/uhcm-hro021317,High rates of satisfaction for applicator free local estrogen softgel ovule
2017-02/uobc-gla022117,"Gay, lesbian and bisexual teens half as likely to play sports as straight youth"
2017-02/uobc-ocs013117,"Older Canadians skip meds due to cost, putting them at risk for complications"
2017-02/uoc--adp022417,Alzheimer's drug prescribed off-label could pose risk for some
2017-02/uoc--cdc022717,Collaborative diabetes clinic lowers health care costs
2017-02/uoca-sap021417,Study associates proximity to oil and gas development and childhood leukemia
2017-02/uoef-pht021617,Postmenopausal hormone therapy exceeding ten years may protect from dementia
2017-02/uof-dcs021517,Dual-drug combination shows promise against diabetic eye disease in animal model
2017-02/uof-rco020317,Research connects overeating during national sporting events to medical problems
2017-02/uog-atr022217,A trend reversal in childhood obesity -- a decline in the BMI in 8-year-old boys
2017-02/uoh-boc022217,Benefits of cognitive training in dementia patients unclear
2017-02/uoh-vcm020117,Vitamin C may decrease the risk of atrial fibrillation after cardiac surgery
2017-02/uol-nrh021517,New research highlights devastating impact of poverty on children's mental health
2017-02/uom-ltg022817,Liver tumor growth in mice slowed with new  chemo-immunotherapy treatment
2017-02/uoms-rfc020617,Researchers find chemical switch that may decrease symptoms of schizophrenia
2017-02/uoo-osc022717,OU study clarifies risky decision making during a heart attack
2017-02/uop-npr021017,"New Penn research examines gun use, injury and fear in domestic violence"
2017-02/uos-csf020217,Cancer survivors find online and phone communication with medical professionals beneficial
2017-02/uos-ibp022117,Is back pain killing us?
2017-02/uos-qol021717,Quality of life with those with advanced cancer improved through walking
2017-02/uota-usd021017,UTSA study describes drug that could prevent infertility in cancer patients
2017-02/uotm-bcp020717,Breast cancer patients with dense breast tissue more likely to develop contralateral disease
2017-02/uotm-mpw021517,More patients with early-stage breast cancer may be able to avoid chemotherapy in the future
2017-02/uotm-tmp022817,Two migration proteins boost predictive value of pancreatic cancer biomarker
2017-02/uouh-ibp020917,"Intensive blood pressure control could prevent 100,000 deaths each year"
2017-02/uoz-fha022717,From heroin addiction to alcohol-related problems
2017-02/usmc-iew022717,"Inactivity, excess weight linked to hard-to-treat heart failures"
2017-02/uu-thn020217,Treatment has no sufficient effect in 1 of 5 psoriasis patients
2017-02/w-doa021617,Depression or anxiety may increase risk of surgical wound complications
2017-02/w-hdp021017,How does penis length change after prostate cancer surgery?
2017-02/w-mbp022117,Meditation benefits patients with ALS
2017-02/w-meg020617,Men experience greater cognitive impairment and short-term death following hip surgery
2017-02/w-ptm020617,Poor thigh muscle strength may increase women's risk of knee osteoarthritis
2017-02/w-rob022117,Rates of bowel disease in Denmark continue to rise
2017-02/w-spn021017,Study provides new insights on how diabetes drug works
2017-02/wkh-ajr021517,"After joint replacement surgery, smokers at increased risk of reoperation for infection"
2017-02/wkh-ntc022817,Nonsurgical treatment can correct congenital ear malformations in infants
2017-02/wkh-rc020317,Red 'color channel' may aid in screening for diabetic eye disease
2017-02/wsu-rta020617,Rewards treat alcohol abuse in those with mental illness
2017-03/aaon-hba032717,Hepatitis B and C may be linked to increased risk of Parkinson's disease
2017-03/aaon-wde032317,Which drugs effectively treat diabetic nerve pain?
